word,reading,example,,,level,meaning
油,あぶら,水とあぶらは混ざらない。,,,8,oil
油田,ゆでん,１人 一文無しでアメリカテキサスへ渡り  砂漠で死にそうになりながら ゆでんを発見し  世界経済を動かすまでになった男,,,8,oil field
石油,せきゆ,日本はせきゆのほとんどを輸入しています。,,,8,"oil, petroleum, kerosene"
有る,ある,私の机の上に書類がたくさんあります。,,,8,"to be (usu. of inanimate objects), to exist"
有名,ゆうめい,ボルドーはワインの生産でゆうめいだ。,,,8,famous
由,よし,その先に 何が待ち構えているかを 知るよしもなく,,,8,"reason, significance, cause explain the significance of a matter"
自由,じゆう,今日はじゆうな時間が多い。,,,8,"freedom, liberty, as it pleases you"
理由,りゆう,遅れたりゆうを教えてください。,,,8,"reason, pretext, motive"
遊び,あそび,家にあそびに来てください。,,,8,playing
遊園地,ゆうえんち,このゆうえんちのチケットは3000円です。,,,8,amusement park
予め,あらかじめ,いざという時の為に、あらかじめ後方からの見張りを置いておく,,,8,"beforehand, in advance, previously"
同様,どうよう,私たちは彼を家族どうように思っている。,,,8,"identical, equal to, same (kind), like, similarity"
海洋,かいよう,その昔航海士達は未踏の地を求めかいように乗り出しました。,,,8,ocean
西洋,せいよう,私はせいようの建築に興味があります。,,,8,"the west, Western countries"
羊,ひつじ,例えるなら― 毛をむしり取られたひつじというところか,,,8,sheep (Ovis aries)
羊毛,ようもう,ようもうを刈る,,,8,wool
葉,は,これは桜のはです。,,,8,"leaf, blade (of grass), (pine) needle"
言葉,ことば,このことばの意味が分かりません。,,,8,"language, dialect"
陽気,ようき,彼女はとてもようきです。,,,8,"cheerful, jovial"
太陽,たいよう,たいようが雲に隠れた。,,,8,"sun, solar"
落ちる,おちる,猿も木からおちる。,,,8,"to fall down, to drop"
流れ,ながれ,川のじょうりゅうはながれが速いよ。,,,8,"stream, current"
交流,こうりゅう,もっと他の町とのこうりゅうを深めましょう。,,,8,"(cultural) exchange, interchange"
旅,たび,姉はよくたびをします。,,,8,"travel, trip, journey"
旅行,りょこう,彼女はりょこうが好きです。,,,8,"travel, trip"
両親,りょうしん,私のりょうしんは大阪に住んでいます。,,,8,"parents, both parents"
両方,りょうほう,チョコレートとケーキをりょうほうください。,,,8,"both, both sides, both parties"
緑,みどり,この町にはみどりがたくさんあります。,,,8,green
緑茶,りょくちゃ,西洋人の中で好んで日本のりょくちゃを飲むのはアメリカ人だが、必ず砂糖を入れて飲む。,,,8,"green tea, Japanese tea"
礼,れい,先生におれいの手紙を書きました。,,,8,"thanks, gratitude"
列,れつ,店の前に長いれつができていたね。,,,8,"queue, line, row, column, sequence, string, train"
練る,ねる,策をねるのが策士なら  奇策をねるのが奇策士だ,,,8,"to knead, to thicken into a paste"
練習,れんしゅう,娘は今、バイオリンをれんしゅうしています。,,,8,"practice, practising"
道路,どうろ,このどうろは3年前にできました。,,,8,"road, highway"
路,じ,蟲達だけの通いじ,,,8,"route, road"
和やか,なごやか,彼らはなごやかに食事をした。,,,8,"mild, calm, gentle"
和らぐ,やわらぐ,この曲を聞くと気持ちがやわらぎます。,,,8,"to soften, to calm down, to be eased"
追放,ついほう,彼は国外についほうされました。,,,8,"exile, banishment, eviction, deportation, transportation"
お正月,おしょうがつ,おしょうがつにはたいてい、家族が集まる。,,,8,New Year
花園,はなぞの,はなぞのみたいに待っている。 祭みたいに待っている。,,,8,flower garden
曲者,くせもの,くせものよりも速く 王の元へ参じるために,,,8,"ruffian, villain"
苦手,にがて,私は料理がにがてです。,,,8,"poor (at), weak (in)"
お神酒,おみき,この神殿で敗者の血をおみきに混ぜて飲みほし  生命の喜びを神に感謝した場所,,,8,"sacred wine or sake, sake offered to the gods"
息子,むすこ,うちのむすこは大学1年生です。,,,8,son
美味しい,おいしい,日本の食べ物はとてもおいしいです。,,,8,"delicious, tasty,"
流行る,はやる,去年はスニーカーがはやりました。,,,8,"to be popular, to come into fashion"
生業,なりわい,それが俺のなりわいの範疇のものなら 詳しく話を聞きたい,,,8,"occupation, calling livelihood"
歯科,しか,彼はしか医師です。,,,8,dentistry
紙一重,かみひとえ,まさにかみひとえの勝利だった 聖地巌流島にまた新しい歴史が刻まれたといっても過言ではないな,,,8,"exaggeration, saying too much  misstatement"
暗記,あんき,試験の前に英文をあんきしたんだ。,,,8,memorization
水族館,すいぞくかん,ここのすいぞくかんにはイルカがいます。,,,8,aquarium
化石,かせき,姿も美しいが　 何かの蟲のかせきでできた硯だと言うんでな,,,8,"fossil, petrifaction"
様子,ようす,まだようすを窺ってんのか放心してんのか 今のところは駐屯兵団に動きは見られないが,,,8,"state of affairs, appearance"
