word,reading,example,,,level,meaning
執筆,しっぴつ,「そもそも、妾がしっぴつされた頃は既に貨幣の概念は存在していた」,,,4,writing (e.g. as a profession)
芝生,しばふ,しばふがよく手入れされていますね。,,,4,lawn
芝居,しばい,もういいよ ザンパノ 三文しばいはここまでだ,,,4,"play, drama"
斜め,ななめ,ここにななめに線を引いてください。,,,4,"slanting, tilted, sloping, diagonal"
斜線,しゃせん,敵艦隊 しゃせん陣をとっています どう対処されますか,,,4,"oblique line, forward slash"
煮る,にる,今、豆をにています。,,,4,"to boil, to simmer, to stew, to seethe"
雑煮,ぞうに,お父さん　おぞうに食べる？,,,4,soup containing rice cakes and vegetables (New Year's dish)
解釈,かいしゃく,やはりジブリール お前は原子論を知らない 呼吸できなくなれば 空気を戻せばいいとかいしゃくするよな,,,4,"explanation, interpretation"
保釈,ほしゃく,最近では、今年6月に、デモ隊が警察本部を包囲したことに 関与した、という疑いで、周さんは8月30日に香港警察に 逮捕され、即日ほしゃくされたこどが記憶に新しいところです。,,,4,"bail, releasing on bail"
寂しい,さびしい,まさか。。俺たちがいなくなるとさびしいと？,,,4,"lonely, lonesome, solitary, desolate"
静寂,せいじゃく,しんとしたせいじゃくだけだったらって それが恐ろしかった認めたくなかった,,,4,"silence, stillness, quietness"
御朱印船,ごしゅいんせん,かつてごしゅいんせんだったこの“そらりす丸”で... 南蛮や西国の珍しい物を江戸で商いする... まあ けちな商人でございます,,,4,shogun-authorized trading vessel (authorised)
朱,しゅ,そういえば ユリアンはどうした さあ　逃げてるんじゃないですか しゅに交わって赤くなるのが嫌で フン！しゅが自分で言うんだから確かだろうな,,,4,"he who touches pitch shall be defiled therewith, one rotten apple spoils the barrel"
狩り,かり,ナイルの谷間を悠然と滑空するハヤブサを 古代エジプト人は早くからかりに用いた,,,4,hunting
狩人,かりゅうど,いるとわかった以上 仕留めずにはいられない それがかりゅうどの本能ってヤツなのだよ,,,4,hunter
趣味,しゅみ,部下の手柄を横取りするしゅみはないさ 予備部隊をダールトン側に寄せろ,,,4,"hobby, pastimE"
趣旨,しゅし,仮にピトーが単独で戻って来た場合はピトーにしゅしを説明し お主達から隠れるよう指示しよう。 御意。,,,4,"meaning, point (e.g. of a statement), gist"
需要,じゅよう,私はちゃんとじゅように応えて 子供パンツを履いています,,,4,"demand, request"
内需,ないじゅ,ないじゅってね　単純に人口に比例して多くなるわけじゃないんだね！ 様々な要因との相乗効果によって拡大するんだ！,,,4,domestic demand
秀でる,ひいでる,オレたちの国では錬丹術といって 医学方面にひいでた技術なんだ,,,4,"to excel, to surpass"
優秀,ゆうしゅう,彼はとてもゆうしゅうな生徒です。,,,4,"superiority, excellence"
方舟,はこぶね,我らは人の形を捨ててまでエヴァという名のはこぶねに乗ることはない,,,4,ark (i.e. Noah's)
助け舟,たすけぶね,これは 一係への 私なりの評価とたすけぶね…,,,4,"Lifeboat helping hand, timely help"
襲う,おそう,川底に潜り 気配を断ち 獲物が通りかかった瞬間におそう,,,4,"to attack, to assail"
襲撃,しゅうげき,ブレスト軍港をしゅうげきする 全力しゅつげき用意だ！,,,4,"attack, charge, raid"
柔らかい,やわらかい,やわらかい日差しが気持ちいいね。,,,4,"soft, tender, pliant"
柔弱,にゅうじゃく,毒殺でも恐れているのかね？ 俺はそんなにゅうじゃくな男じゃない,,,4,"weakness, effeminacy, enervation"
柔和,にゅうわ,向こう脛を蹴飛ばされたカイザー･ラインハルトが にゅうわに敗北を受容するとは思えない,,,4,"gentle, mild, meek, tender"
獣,けもの,沼地のけものの肉ですぞ,,,4,"beast, brute, animal"
獣医,じゅうい,でも、もっと意外だったのはさ、 将来の夢、じゅういとか弁護士とか一般職もあったのよね―,,,4,"veterinarian, veterinary surgeon, vet"
瞬き,まばたき,君　機械人形のくせに呼吸もまばたきもするね,,,4,"blink (of eyes), wink"
瞬間,しゅんかん,次のしゅんかんシーザーは仰天した,,,4,"moment, second, instant"
旬,しゅん,「さあてさて! こんなしゅんを過ぎたご老体にこの私の相手が務まるんでごさいましようかしらあ?!」,,,4,"season (e.g. fruit, fish) popular, fresh, up to date"
下旬,げじゅん,この仕事は来月のげじゅんには終わります。,,,4,"last third of a month, 21st to the last day of a month"
盾,たて,では　私はそのたてを貸してもらおう,,,4,"shield, buckler, escutcheon, pretext"
矛盾,むじゅん,彼の言っていることはむじゅんしています。,,,4,"contradiction, inconsistency"
巡る,めぐる,両者の間には日本の地下資源をめぐる 根深い外交上の対立があった,,,4,to go around
巡回,じゅんかい,ドローンにドミネーターを搭載して 市内をじゅんかいさせればいい,,,4,"going around, patrol, round, tour"
召し上がる,めしあがる,どうぞめしあがってください。,,,4,"to eat, to drink"
床,ゆか,ゆかにペンキをこぼしてしまいました。,,,4,floor
起床,きしょう,ロボス閣下は昼寝中です 敵襲以外はおこすなとのことですので 提督の要望はきしょう後に お伝えします,,,4,"rising, getting out of bed"
床屋,とこや,あれ？　秋山さんちとこやさんだったんだ,,,4,"barbershop, barber shop, barber"
沼,ぬま,そのぬまは底なしだ,,,4,"marsh, swamp, wetland"
称える,たたえる,イギリス空軍でも英雄とたたえられるほどの男だった,,,4,"to extol, to give praise"
称号,しょうごう,カズマ 私の名において あなたに「華麗なるキャベツ泥棒」の しょうごうを授けてあげるわ,,,4,"title, name, degree"
詳しい,くわしい,もっとくわしく説明してください。,,,4,"detailed, full, accurate"
詳細,しょうさい,こんな状況があるなら しょうさいを文書で事前に告知してもらわないと,,,4,"details, particulars, specifics"
丈,たけ,当世風の娘ならばたけの高い、少し太り肉の、手のふっくりとして小さい、 眼の睫が長くて丸く大きく、唇もあんまり厚くなく、顎のくくれたような輪郭のはっきりしたかおがすき。,,,4,"height, stature"
大丈夫,だいじょうぶ,緊張してるんですね だいじょうぶ あの検察官が涙目になるぐらい論破してやりますよ,,,4,"safe, secure, sound, problem-free"
畳,たたみ,そのホテルにはたたみの部屋がある。,,,4,"tatami mat, Japanese straw floor coverings"
重畳,ちょうじょう,携帯の待ち受けにしたいくらい いい画だったわよ 阿良々木くん そうかよ そりゃちょうじょうだ,,,4,"excellent, splendid"
飾る,かざる,「俺は来月の装甲競技雑誌の表紙を『謎の超新星現る』 などという月並みなコピーと一緒にかざるつもりは毛頭ないのだ！」,,,4,"to decorate, to ornament, to adorn"
装飾,そうしょく,「ええとね……よくわからないけど。女物の服とかそうしょく品とかを作るのに使われる資源が、 軍需産業に回される、ってことみたい」,,,4,"ornament, decoration"
増殖,ぞうしょく,彼らは死の確率が低いので ぞうしょくの必要は少なく その生き物の個体数も少なかった,,,4,"increase, multiplication, propagation, proliferation"
繁殖,はんしょく,汽水域にだけ生息して 今がはんしょく期なんだ。,,,4,"breeding, multiplication, increase"
触れる,ふれる,「白状すると、僕はその手の勘――霊感って言えば良いのかな？　 そういうのが強いんだよ。だから、こんな趣味に気ぶれちゃう訳で」,,,4,"to touch, to feel"
触る,さわる,気安く僕のカバンにさわるんじゃないぜ,,,4,"to touch, to feel"
接触,せっしょく,やはり拳でせっしょくして 直接太陽の波紋を送り込まねば,,,4,"touch, contact"
侵す,おかす,他人の権利をおかしてはなりません。,,,4,"to invade, to raid"
侵入,しんにゅう,お客さん こんな状況になったのはしんにゅうできなかった未熟な私が悪いんです,,,4,"invasion, incursion, raid"
寝る,ねる,それにほら、ねる子は育つって言うじゃん どこがだ!!?,,,4,"to lie down to go to bed, to lie in bed"
寝室,しんしつ,父さん まだ安静にしていないと ああ しんしつへ行って休むよ,,,4,bedroom
慎む,つつしむ,軽挙妄動はつつしめ 帝都が消滅だと？ 噂話だとしても不謹慎である,,,4,"to be careful, to be discreet"
慎重,しんちょう,しんちょうも度が過ぎれば優柔不断との そしりを免れぬ イゼルローンを失って そのまま余が帰路に就けば 反帝国勢力はヤン･ウェンリーが余に不戦勝したと思い 彼を偶像視してその周囲に結集するだろう,,,4,"careful, cautious, prudent, discreet, deliberate"
振る,ふる,とても暴力をふるうようには見えないですが えてしてそういうものですよ,,,4,"to wave, to shake, to swing"
振興,しんこう,彼女は教育のしんこうに一生をささげました,,,4,"promotion, encouragement"
浸す,ひたす,洗濯をする前に汚れた服を水にひたした,,,4,"to soak, to dip, to steep"
浸透,しんとう,おっ 今日のは いい感じだな 爆裂の衝撃波が ズンと骨身にしんとうするかのごとく響き—,,,4,"penetration (e.g. market), pervasion"
薪,まき,エレン 早く帰ってまき割りしないと また おばさんに怒られる,,,4,"firewood, kindling, fuel"
震える,ふるえる,彼は寒くてふるえていました。,,,4,"to shiver, to shake, to quake"
地震,じしん,日本はじしんが多いです。,,,4,earthquake
尋ねる,たずねる,彼女は道をたずねた。,,,4,"to ask, to enquire"
尋問,じんもん,「ち、ちがうもん、これは誘導じんもんみたいなもんだよっ！　 こんな事されたら緊張して脈拍だって速くなるもんっ」,,,4,"cross-examination, interrogation, questioning"
尽くす,つくす,もっと怯えろ　もっと憔悴しろ 俺は慎重な男 たとえ相手が子供だろうと全力をつくす,,,4,"to exhaust, to run out"
尽力,じんりょく,新型宝珠の開発にじんりょくした後 戦局の変化により ライン戦線へ緊急配備されました,,,4,"efforts, exertion, endeavour, assistance, services"
陣地,じんち,ビーチバレーってなんですか このボールを相手のじんちに思いっきり叩きつけるゲームよ,,,4,"encampment, position"
陣,じん,コーネリア殿下 じんを敷き終えました 政庁前の防衛線は？,,,4,"battle formation camp, encampment"
吹く,ふく,今日は北風がふいている。,,,4,"to blow (e.g. wind), to play a wind instrument"
吹奏,すいそう,狂気に身を委ねてはならない 自由に勝利を  軍楽隊 国歌 国歌のすいそうだ,,,4,"playing (a wind instrument), blowing"
澄む,すむ,山の空気はすんでいますね。,,,4,"to become clear, to become transparent"
是が非でも,ぜがひでも,小僧！ はい！ ヴォルグ戦 ぜがひでも勝つ！,,,4,"rightly or wrongly, by all possible means"
是正,ぜせい,不公平があったように思うのです 不公平はぜせいされねばなりません,,,4,"correction, revision, redressing"
姓,せい,「でもキルヒアイスってせいはいいな。とても詩的だ。だからぼくはきみのこと、せいで呼ぶことにする」,,,4,"surname, family name"
百姓,ひゃくしょう,神様はひゃくしょうなんぞ死んじめえとよ,,,4,"farmer, peasant"
征服,せいふく,余には銀河系だけで十分だ 他の星雲は お前がせいふくするといい,,,4,"conquest, subjugation, overcoming"
遠征,えんせい,今回のえんせいは我が同盟開闢以来の壮挙であると信じます,,,4,"expedition, (military) campaign"
跡,あと,ここにタイヤのあとがあるわ。,,,4,"trace, tracks, mark, sign"
遺跡,いせき,ピードワゴンが設立した財団のいせき発掘隊によって発見された あるもの,,,4,"historic ruins (remains, relics), archeological site"
占う,うらなう,「やあ、そこの僕好みの可愛いお兄さん。うらなっていかないかい？」,,,4,"to tell someone's fortune, to forecast, to predict, to divine"
占める,しめる,帝国と同盟を共倒れさせて このフェザーンが漁夫の利をしめるってか？,,,4,"to occupy, to hold"
独占,どくせん,この2社が市場をどくせんしています。,,,4,"monopoly, monopolization"
扇子,せんす,僕のせんすは紙製だよ。,,,4,folding fan
扇ぐ,あおぐ,あおいでると疲れてくるし 止めると余計暑く感じない？　うちわって,,,4,to fan to incite
鮮やか,あざやか,山はあざやかな緑でした。,,,4,"vivid, bright, brilliant"
新鮮,しんせん,この店ではしんせんな野菜が買えますよ。,,,4,fresh
訴える,うったえる,彼女は会社をうったえた。,,,4,"to appeal to,  to sue"
告訴,こくそ,こくそします！ え？ これは完全なるセクハラです あなたをこくそします！ こくそ？,,,4,"accusation, complaint, charge, legal action"
僧院,そういん,「ほ、報告します！　そ、そういん最下層の拘束結界牢を破り、罪人が……『暴君』が脱獄しましたっ！」,,,4,"monastery, temple"
大僧正,だいそうじょう,イシュヴァラ教のだいそうじょう ローグ·ロウが 同胞のために 大総統の前に立ったの,,,4,high priest
燥ぐ,はしゃぐ,はしゃいでる場合か,,,4,"to make merry, to frolic"
騒ぐ,さわぐ,やいやいさわぐでない 凡愚 品性の足りん やからは 因縁のつけ方にも品がないのう,,,4,"to make noise, to make racket"
騒音,そうおん,窓から車のそうおんが入って来ます。,,,4,"noise, din"
贈る,おくる,母に花をおくった。,,,4,"to give (as a gift), to present"
寄贈,きぞう,きぞうされた方との巡り合わせに感謝し その書を手に取る,,,4,"donation, presentation, gift"
即ち,すなわち,「続きを宜しいでしょうか？　デモンベインの運用に於ける魔導書――すなわち、アル様の状態についてですが……」,,,4,"that is, namely, i.e."
即する,そくする,交通事故を防げばいいだけだなんて いかにも手軽そうに言ったけれど こうして現実にそくして考えてみると なかなか思うようにはいかない,,,4,"to conform to, to agree with, to be adapted to, to be based on"
即位,そくい,６月22日 新皇帝ラインハルトのそくい および戴冠の日である,,,4,"accession to the throne, enthronement"
世俗,せぞく,「下らん。せぞくの柵なんぞに　囚われおって」,,,4,"common customs, worldliness, vulgar"
風俗,ふうぞく,私はその国のふうぞくに興味があります,,,4,"manners, customs"
耐える,たえる,このビルは大地震にたえられるでしょうか。,,,4,"to bear, to stand, to endure"
耐久,たいきゅう,圧力が鉄壁のたいきゅう度を越えた時 船は爆発する,,,4,"endurance, persistence"
両替,りょうがえ,1万円をりょうがえしてください。,,,4,"change, money exchange"
交替,こうたい,家までこうたいで荷物を持ちました。,,,4,"alternation, change, relief, relay"
拓く,ひらく,あの原をひらいた畑にするために　みんなで土を起こしいたんです,,,4,"to open (e.g. path), to clear (the way), to break up (e.g. land)"
開拓,かいたく,今さらのようだが戦いにはうんざりした フェザーンに逃れて かいたく地でも耕して暮らすさ,,,4,"reclamation (e.g. wasteland), cultivation, development"
光沢,こうたく,石のような肌だったのが つやつやとこうたくと血色が付いています,,,4,"brilliance, polish, lustre, luster"
野沢菜,のざわな,お握りの中身 何ですか？ うーんとね 梅干しとか おかかとか シャケとかかな お母さんが漬けたのざわなのもあるよ,,,4,"rape (Brassica rapa), common rape, cole"
濁る,にごる,その池の水はにごっているね。,,,4,"to become muddy, to become cloudy, to get impure"
汚濁,おだく,水質おだく土壌汚染と健康というお話になります,,,4,"pollution, contamination, corruption"
脱ぐ,ぬぐ,靴をぬいでください。,,,4,"to take off (clothes, shoes, etc.), to undress"
脱税,だつぜい,あの会社はだつぜいしていた,,,4,tax evasion
丹念,たんねん,たんねんに仕上げられた製品,,,4,"painstaking, careful, meticulous"
嘆く,なげく,なげいていても何も変わりません。,,,4,"to lament, to grieve, to regret"
感嘆,かんたん,すばらしい シュターデン提督の作戦案の壮大にして華麗なること この ランズベルク伯アルフレット かんたんの極み,,,4,"admiration, wonder, astonishment"
淡い,あわい,ユピーとの経緯からプフとも同様に理解し合えるかもしれない そんなナックルのあわい期待は粉々に打ち砕かれた,,,4,"light, faint, pale, fleeting"
冷淡,れいたん,彼は彼女にれいたんな態度をとったね。,,,4,cool; indifferent; apathetic
端,はし,ほら このはしに写ってるのお前とあのモヒカン男だろ,,,4,"end (e.g. of street), tip, point, edge"
半端,はんぱ,ああ あのはんぱなヤツか 何と！ あれは結界であったのか？,,,4,"remnant, fragment halfway, half-hearted"
弾く,はじく,鳥の羽は水をはじきます,,,4,"to flip, to snap, to flick to repel"
弾む,はずむ,このボールはよくはずみますね。,,,4,"to spring, to bound, to bounce"
爆弾,ばくだん,５年前 手製の核ばくだんがサラエボの街を消滅させてから その勢いは加速した,,,4,bomb
恥ずかしい,はずかしい,あんたを見ていると　奥の手を隠していた自分がはずかしいぜ,,,4,"embarrassing, embarrassed, ashamed"
恥,はじ,間違えることははじではありません。,,,4,"shame, embarrassment, disgrace"
厚顔無恥,こうがんむち,やれやれ こうがんむちの 生きた見本じゃな あれは,,,4,"shameless, brazen and unscrupulous"
致す,いたす,帝国領土は外敵に対し 神聖不可侵でなければならぬに 斯かる事態を招きましたること臣らの不徳のいたすところ  誠に恐懼の極みにござります,,,4,to do
一致,いっち,音声言語がいっちしているから 簡単 にぃ 遅い,,,4,"coincidence, agreement, union"
遅い,おそい,飲み物何にする？ ちょ、ちょっと待ってよ 早くしなさいよ　おそいと罰金よ！　罰金！,,,4,"slow, time-consuming, sluggish"
遅刻,ちこく,「おはよう。毎日毎日律儀に５分のちこくだな」,,,4,"lateness, late coming"
蓄える,たくわえる,だけど今ならクラピカがいる 奴らが地下に潜って 力をたくわえる前に芽を摘んだほうがいい。,,,4,"to store, to save up, to stock up on, to lay in stock"
貯蓄,ちょちく,お前の保護者を過小評価するなよ それぐらいのちょちくはある,,,4,savings
象徴,しょうちょう,天皇は日本国のしょうちょうです。,,,4,"(abstract) symbol, emblem, representation"
特徴,とくちょう,決まった土地に定住しないで、定期的に移動しているようです。 この国に住んでいる人のとくちょうですね。,,,4,"feature, trait, characteristic"
跳ねる,はねる,変にウロウロ道に迷い続けられたら 事故に遭う確率がはね上がってしまうんだから,,,4,"to jump, to leap, to prance"
跳躍,ちょうやく,でも大丈夫ですよ ちょうやく力をつければ 今の身長でも十分イケると思います,,,4,"jump, leap, skip, bound"
沈む,しずむ,ボートが川にしずんだ。,,,4,"to sink, to go under, to submerge"
沈黙,ちんもく,「恐るべきハスターの聲を聴き、渦の悲嘆の溜息、ちんもくの星の只中にて険悪に渦巻く窮極の風の狂おしい吹きすさびに耳を傾けよ――」,,,4,"silence, being silent, quiet"
珍しい,めずらしい,昨日めずらしい果物を食べました。,,,4,"unusual, rare, curious"
珍品,ちんぴん,これがこの辺りの地下水脈の地図 ちんぴんだぜ,,,4,"curio, rare article"
堤,つつみ,「つつみを築く」,,,4,"bank, embankment, dike"
堤防,ていぼう,私たちはそれに対してささやかなていぼうを築こうというわけだ いつか怒濤が去り潮が引く日のために,,,4,"bank, weir, embankment, levee"
抵触,ていしょく,禁止事項にていしょくした場合 即時捕獲され　強制帰宅となり 自動的に　ターゲットの警戒レベルは「５」となる,,,4,"infringement (of a law, treaty, etc.), contravention"
摘む,つまむ,これからつまんでいるコイツにちょいと傷をつけ,,,4,"o pinch, to hold"
指摘,してき,ごしてきいただきありがとうございます。,,,4,"pointing out, identification"
滴る,したたる,そ…それにその人は ち…血がしたたっているわ,,,4,"to drip, to drop, to trickle"
滴,しずく,彼女の髪からしずくがしたたっていた,,,4,"drop (e.g. of water), drip"
水滴,すいてき,雲はすいてきが集まってできる,,,4,drop of water
添える,そえる,贈り物に手書きのカードをそえました。,,,4,"to garnish, to accompany (as a card does a gift)"
添付,てんぷ,ああ　間違いなさそうだ。 動画もてんぷされてる,,,4,"attaching (documents, etc.), appending, affixing"
宮殿,きゅうでん,きゅうでんの前に整然と並ぶ数百万の人の群れを見れば 王は　きっと思い出してくださる,,,4,palace
殿様,とのさま,こんな人の住めないところでとのさまをやっていても仕方がないだろうに そう思って幕府からの遣いの者が何度も訪ねたのだがな 誰一人として戻らなかった,,,4,"feudal lord, daimyo"
吐く,はく,そこまでズタボロになりながら 今なお不敵な眼差しを持ち 生意気なセリフをはく,,,4,"to vomit, to throw up, to spit up"
吐血,とけつ,ユピー殿は私めと話をしている最中に 突然　とけつし　苦しみだし 果てたのでございます！,,,4,vomiting of blood
渡す,わたす,大人しくその娘を引きわたすなら 一度限りの過ちには目を瞑ってやろう,,,4,"to ferry across (e.g. a river), to carry across"
渡航,とこう,ああ 既に 30 隻からの船が拿捕され 200 人以上の不法とこう者が 検挙されたそうだ,,,4,"voyage, passage, travelling"
途中,とちゅう,そのとちゅうで 佐々山君がね… 結局 全然 別件で捜索願の出てた 高校教師のアパートからプラスティネーションの樹脂が見つかってね,,,4,"on the way, en route in the middle of, midway"
途端,とたん,おーおー　いるよねぇ 自分が覚えるととたんに得意気になる人って,,,4,"just (now, at the moment, etc.), just as, in the act of"
奴,やつ,こうもあっさり 手のひらを返すってありかあ？ あの刑亥ってやつ さっきまで 鬼鳥を殺しかねない剣幕だったよなあ,,,4,"fellow, guy, chap"
奴隷,どれい,どれい… 権利や自由は与えられず所有物として譲渡売買される人間,,,4,"slave, servant"
怒る,おこる,「そ、そうやってあんたは飄々と人をおちょくった態度とるから私がおこるんでしょ！」,,,4,"to get angry, to get mad"
激怒,げきど,「なんか後で美羽が聞いたらげきどしそうよ」,,,4,"rage, indignation, exasperation"
倒す,たおす,そのスキーヤーはポールをたおした。,,,4,"to throw down, to bring down, to blow down"
倒産,とうさん,会社がとうさんしました。,,,4,"(corporate) bankruptcy, insolvency, commercial failure"
唐突,とうとつ,ああ そういえば 今 とうとつに つまり不意に思い出したのだけれど 知ってる？ 羽川さんの家が火事になったこと,,,4,"abrupt, sudden"
塔,とう,あのとうの高さはどれくらいですか。,,,4,"tower, steeple, spire"
桃,もも,私の一番好きな果物はももです。,,,4,peach (Prunus persica)
桃源郷,とうげんきょう,教室の中にまず僕がいて そしてその周囲に少女と 幼女と 童女がいる なんだ ここは ひょっとしてとうげんきょうか？,,,4,"Arcady, Eden, Shangri-la"
盗む,ぬすむ,鳴鳳決殺を倒し 自らを天下無双とまでうそぶいた あの驕慢 まさに珠玉だこの掠風竊塵がぬすむに値する,,,4,to steal
強盗,ごうとう,ごうとうがカメラに写っていました。,,,4,"robber, mugger"
到着,とうちゃく,電車が10分遅れでとうちゃくしたんだ。,,,4,arrival
周到,しゅうとう,親っさんの仕切ってた賭場、しゅうとうに場所変えてたのに いきなり摘発くらったろ。,,,4,"scrupulous, meticulous, careful"
踏む,ふむ,あとは どれくらい場数をふむかだ。,,,4,"to step on, to tread on"
舞踏,ぶとう,しかし こいつは… 当世風の仮面ぶとう会って 趣か？,,,4,"dance (esp. Western style), dancing"
逃げる,にげる,「下手ににげると、巻き添えくらわせちまう！」,,,4,"to escape, to run away"
逃走,とうそう,盗みがそのままとうそうの動きになっている,,,4,"flight, desertion, escape"
透ける,すける,瞼がすけて外が視える,,,4,"to be transparent, to show through"
戦闘,せんとう,両伍長 直ちに戻れ！ 我々の任務は側面攻撃による遅滞せんとうだ！,,,4,"battle, fight, combat"
奮闘,ふんとう,表向きはふんとうしつつ 自然な形で戦線を離脱,,,4,"hard struggle, strenuous effort"
胴,どう,あの犬はどうが長いですね,,,4,"trunk, torso, body"
峠,とうげ,あのとうげで待っていてくれ 俺は皆を説得してから そこで蟲の払い方を教える,,,4,"(mountain) pass, ridge, peak"
突く,つく,自分に楯つく者は、犯罪者でなくとも殺す 本当の殺人鬼じゃないか、キラは,,,4,"to prick, to stab  to poke"
曇る,くもる,明日は昼頃からくもるでしょう。,,,4,"to get cloudy, to cloud over"
鈍る,にぶる,潤滑油も変えなきゃ　動きがにぶるし,,,4,"to become blunt, to grow dull"
鈍感,どんかん,あの人は少しどんかんだと思います。,,,4,"thickheaded, insensitive, dull, thick-skinned"
悩む,なやむ,彼は受験のことでなやんでいます。,,,4,"to be worried, to be troubled"
苦悩,くのう,ジェレミア卿！自分はこんな闘いをおわらせたくて ならば 君にできるというのか？我が君のくのうを消し去ることが！,,,4,"(mental) agony, anguish, suffering, distress"
濃い,こい,私はこい味が好きだ。,,,4,"deep (colour), dark"
濃度,のうど,酸素のうどと体温が急激に低下 このままでは 長くはもたない,,,4,"concentration, thickness, density"
杯,さかずき,その昔 不倶戴天の敵を倒して その頭蓋骨でさかずきを作った王がおったという,,,4,"sake cup, cup for alcoholic beverages"
一杯,いっぱい,俺が戦いから帰ったら おっぱいでいっぱいの宴を奢るって言っただろ,,,4,drink (usu. alcoholic) full
輩,やから,主よ 信心なきやからに祖国が侵されるのを救いたまえ,,,4,"party (of people), set (of people), clan, family, fellow"
先輩,せんぱい,同じ学科で 同じサークルで もう１人せんぱいを交えて  よう ４人将棋とかやって遊んどったわ,,,4,"senior (at work or school), superior, elder"
拍子,ひょうし,うん 違うなあ 些かひょうしが早い もっと夜霧のように優しく,,,4,"(musical) time, tempo, beat"
拍手,はくしゅ,「観客がどうした！　あいつらは僕が活躍している間ははくしゅ喝采を送って寄越し、勝利の余光を浴びて愉しみ」,,,4,"clapping hands, applause"
泊まる,とまる,今日はこのホテルにとまります。,,,4,to stay at (e.g. hotel) to be docked
宿泊,しゅくはく,決して 積極的にではなかったけれど 最終的には 私のしゅくはくにお許しを出してくれた,,,4,"accommodation, lodging"
薄い,うすい,この電子辞書はとてもうすい。,,,4,"thin, pale, light, faint"
希薄,きはく,家族という言葉はラインハルトを困惑させる 母親は早くに失われ ラインハルトにとって きはくな印象しか残さなかった,,,4,"thin (e.g. air), diluted, sparse, lean"
迫る,せまる,締め切りがせまっています。,,,4,"to approach, to draw near, to be imminent"
迫害,はくがい,彼らは人種のせいではくがいされた,,,4,"persecution, oppression"
爆ぜる,はぜる,栗の実がはぜる,,,4,"to burst open, to pop, to split"
髪,かみ,昨日、かみを切りました。,,,4,hair (on the head)
金髪,きんぱつ,きんぱつのすごく綺麗な女の人で 背筋が凍るくらい冷たい眼をした吸血鬼なんだってさ,,,4,blond hair
罰する,ばっする,彼は違法駐車でばっせられたんだ。,,,4,"to punish, to penalize, to penalise"
処罰,しょばつ,このような行為はしょばつの対象になります,,,4,"punishment, penalty"
抜く,ぬく,ワインのコルクをぬきました。,,,4,"to pull out, to draw out, to extract"
抜群,ばつぐん,なんか 体が弱いらしくてさあ 前の学年でもたまにしかね でも成績はばつぐんに優秀,,,4,"outstanding, excellent, exceptional"
運搬,うんぱん,身柄のうんぱんに護送車ではなく 航空機 しかも 同乗していたのはドローンのみ,,,4,"transport, transportation, conveyance"
搬送,はんそう,コンテナをはんそうする,,,4,"transportation, conveyance, delivery"
繁盛,はんじょう,「この辛気くさくてオシャレ感ゼロではんじょうもしておらず、むさいおっさんが店長のブラウン管工房に、バイト希望だと言うのか――」,,,4,"prosperity, flourishing, thriving"
一般,いっぱん,いっぱん的な光学系術式による幻影 音声も術式による合成です,,,4,"general, universal ordinary, average"
全般,ぜんぱん,「藤井君が嫌いなのは、面倒なこと。小言とか、そういうのぜんぱん」,,,4,"(the) whole, entirety, wholly, as a whole"
販売,はんばい,前売券は窓口ではんばいしています。,,,4,"sales, selling, marketing"
市販,しはん,どのメーカーのカタログでもそんなの見たことないぜ？ 確かに しはんはされていないだろう,,,4,"selling on the market, making something commercially available"
模範,もはん,もはん囚であれば土日には３時間の自由時間と外出を認めます,,,4,"exemplar, model, example, pattern"
範囲,はんい,知っているはんいで教えてください。,,,4,"extent, scope, sphere, range, span"
基盤,きばん,この階層に来てから　ずっときばんの中だったからな,,,4,"foundation, basis, base, footing"
終盤,しゅうばん,それがよ？　こんなしゅうばんで 何もかもぶち壊しってのはないんじゃない？,,,4,"endgame, final stage"
彼,かれ,かれは私の上司です。,,,4,"he, him boyfriend"
彼岸,ひがん,寝言と会話をしてはいけない それはひがんの国の言葉,,,4,"nirvana, realm of enlightenment"
疲れる,つかれる,私はつかれてふらふらです。,,,4,"to get tired, to tire"
疲労,ひろう,私の足を壊したのはほかならぬ私だ ひろう骨折というのが医者の診断結果だよ,,,4,"fatigue, weariness"
被せる,かぶせる,本にカバーをかぶせたの。,,,4,"to cover (with something), to put on"
被る,かぶる,帽子をかぶって外出した。,,,4,"to put on (one's head), to wear"
被告,ひこく,よって ひこく人サトウカズマ— あなたへの嫌疑は不十分と見なし 無罪と… ダメだ 裁判長,,,4,"defendant, the accused"
被害,ひがい,おめーのスタンドはひがい者自身にも法律にも見えねえし 分からねえ だから 俺が裁く,,,4,"(suffering) damage, injury, harm"
避ける,よける,椅子の荷物をよけて座ったけど。,,,4,to avoid (physical contact with)
避難,ひなん,被害甚大につき 自爆機能を作動します 乗組員は直ちにひなんしてください,,,4,"taking refuge, finding shelter, evacuation, escape, seeking safe haven"
尾,お,おの長い鳥が飛んでいますね。,,,4,tail
語尾,ごび,どうしたよ 優等生 ごびに“ニャー ニャー”ひっつけるのが 障り猫のキャラ設定だったんじゃねえのかよ,,,4,"(inflected) end of a word, end of a sentence"
微か,かすか,全てを一気に放出する かすかでいい,,,4,"faint, dim, weak, slight"
