word,reading,example,,,level,meaning
肥料,ひりょう,シューマッハ大佐 あなたは土とひりょうにまみれて生涯を終えるべき人ではない,,,6,"manure, fertilizer, fertiliser"
非常,ひじょう,彼はひじょうに優れた選手です。,,,6,"emergency  extraordinary, unusual"
非行,ひこう,子供たちのひこうを防ぐ方法を考えましょう,,,6,"delinquency, misconduct"
備える,そなえる,災害にそなえて大量の水を買い込んだ。,,,6,"to furnish, to provide for, to equip"
米俵,こめだわら,うちの親から１人に１つずつこめだわらが贈られます,,,6,"straw bag, bale, sack"
土俵,どひょう,このガキが　いくらその道のプロでも天空闘技場は俺のどひょうだ,,,6,(wrestling) ring
評価,ひょうか,最近、彼のひょうかが上がった。,,,6,"valuation, estimation, assessment"
貧しい,まずしい,彼はまずしい家庭で育ったんだ。,,,6,"poor, needy"
貧弱,ひんじゃく,我が輩の知る障り猫という怪異はひんじゃくでいるかいないか 分からないような 存在感のない怪異だ,,,6,"poor, meagre, meager, insubstantial"
婦人,ふじん,ふじん服売り場は5階でございます。,,,6,"woman, lady, adult female"
夫婦,ふうふ,そのふうふはとても仲がいい。,,,6,"married couple, spouses, husband and wife, couple, pair"
富,とみ,とみや名声より 愛だぜ,,,6,"riches, wealth, fortune"
豊富,ほうふ,この果物はビタミンがほうふです。,,,6,"abundance, wealth, plenty, bounty"
布,ぬの,このぬのはカーテンに使えます。,,,6,cloth
武器,ぶき,彼らはぶきを取り、立ち上がった。,,,6,"weapon, arms, ordnance"
武士,ぶし,彼の家柄はぶしでした。,,,6,"warrior, samurai"
複数,ふくすう,ふくすうのレポートをひとつにまとめています。,,,6,"several, plural, plurality, multiple"
複雑,ふくざつ,人間の心はふくざつです。,,,6,"complex, complicated, mixed (feelings)"
仏,ほとけ,ほとけの教えを勉強しました。,,,6,Buddha
編む,あむ,妹はマフラーをあみました。,,,6,"to knit, to plait"
編集,へんしゅう,私は雑誌のへんしゅうの仕事をしています。,,,6,"editing, compilation, editorial (e.g. committee)"
弁える,わきまえる,アルカは俺が守る。  キル　分をわきまえろ。,,,6,"to discern, to distinguish, to understand"
弁当,べんとう,今日はべんとうを持ってきました。,,,6,"bento, Japanese box lunch"
弁護,べんご,彼女はべんご士の役を演じているんだ。,,,6,"defense, defence, pleading, advocacy"
保つ,たもつ,彼女は若さをたもとうと必死だ。,,,6,"to keep, to preserve, to hold"
墓,はか,祖父のはかは近くにあります。,,,6,"gravesite, tomb"
墓地,ぼち,寺のとなりにぼちがあります。,,,6,"cemetery, graveyard"
報いる,むくいる,貴様らには仲間の死にむくいようという気概はなかったのか？,,,6,"to reward, to recompense, to repay"
電報,でんぽう,実家の母からでんぽうが来ました。,,,6,telegram
豊か,ゆたか,彼はとても表情がゆたかですね。,,,6,"abundant, wealthy"
豊作,ほうさく,その命はほうさくをもたらしたご先祖様への供え物だって,,,6,"abundant harvest, bumper crop"
暴れる,あばれる,彼は悪酔いしてあばれたんだ。,,,6,"to act violently, to rage, to struggle, to be riotous"
暴力,ぼうりょく,彼はぼうりょく事件を起こしたんだよ。,,,6,"violence, mayhem"
防ぐ,ふせぐ,核戦争は絶対にふせぐべきよ。,,,6,"to defend against, to protect against"
予防,よぼう,虫歯はよぼうできます。,,,6,"prevention, precaution, protection against"
消防,しょうぼう,しょうぼう士は勇敢でなければならない。,,,6,fire fighting
夢,ゆめ,昨夜恐ろしいゆめを見た。,,,6,dream
悪夢,あくむ,それは言いかえれば己の醜さ 己の未熟さを永遠と見せつけられる地獄だ  あくむだ,,,6,"nightmare, bad dream"
夢中,むちゅう,うちの子はその本にむちゅうです。,,,6,"daze, (in a) trance, ecstasy"
迷う,まよう,道にまよいました。,,,6,to lose one's way to waver
迷信,めいしん,村の人たちはめいしんを信じています。,,,6,"superstition, superstitious belief"
迷子,まいご,うちの子がまいごになりました。,,,6,"lost child, lost person, stray child, missing child"
綿,わた,わた流しは夏祭りじゃなくてね、 昔は冬の終わりを喜ぶお祭りだったらしいよ,,,6,cotton plant
木綿,もめん,彼女はもめんのシャツを着ています。,,,6,cotton (material)
輸入,ゆにゅう,これはイタリアからゆにゅうした服です。,,,6,"importation, import, introduction"
輸血,ゆけつ,ち…ちって　ゆけつとかじゃ　駄目なのか ど…どれくらい　いるんだよ,,,6,blood transfusion
余り,あまり,あまりは次回使いましょう。,,,6,"remainder, rest, balance"
余分,よぶん,食事はよぶんに用意してあります。,,,6,"extra, excess, surplus"
余計,よけい,よけいなことを言ってはだめよ。,,,6,"too many, too much, excessive"
預かる,あずかる,荷物をあずかってください。,,,6,"to look after, to take care of, to keep"
預金,よきん,よきんには利息がつきます。,,,6,"deposit, bank account"
内容,ないよう,会談のないようが発表されました。,,,6,"contents, content, substance, matter, detail, import"
率いる,ひきいる,即応大隊をひきいるなど前線以上のリスク！,,,6,"to lead, to spearhead"
率直,そっちょく,そっちょくなご意見ありがとうございました。,,,6,"frankness, candour, candor"
戦略,せんりゃく,実績なき者の大言壮語をせんりゃくの基幹に据えるわけにはいかぬ,,,6,"strategy, tactics"
省略,しょうりゃく,地図内の小さい建物はしょうりゃくしてあります。,,,6,"omission, abbreviation, abridgment, abridgement"
略語,りゃくご,ITはりゃくごです,,,6,"abbreviation, acronym"
留学,りゅうがく,1年間、アメリカにりゅうがくしました。,,,6,studying abroad (usu. at university level)
書留,かきとめ,これをかきとめで送りたいのですが。,,,6,registered mail
領土,りょうど,ここから先は隣の国のりょうどです。,,,6,"dominion, territory, possession"
要領,ようりょう,後は今のようりょうで薬を作って 一日一包　与えてやればいいだろう,,,6,"point, gist, essentials"
田舎,いなか,私は毎年夏にいなかに帰ります。,,,6,"rural area, countryside"
何故,なぜ,なぜ来なかったの。,,,6,"why, how"
留守,るす,主人は今、るすです。,,,6,"absence, being away from home"
眼鏡,めがね,彼はめがねをかけています。,,,6,"spectacles, glasses"
近衛,このえ,宮廷は不粋な機械などで警備するのではなく  このえによって守られるべきものだとされていてな  ローエングラム公が そのこのえを大幅に削減してしまったことがこの際は  我々の有利に働くというわけですか,,,6,Imperial Guards
境内,けいだい,撫子は北白蛇神社のけいだいにいました,,,6,"grounds (esp. of shrines and temples), churchyard, precincts"
真似,まね,娘はよく私のまねをします。,,,6,"imitating, copying, mimicry"
在庫,ざいこ,そして５００部以上のざいこを残して、冬コミは終わった,,,6,"inventory, stock, stockpile"
酸っぱい,すっぱい,このぶどうはすっぱいです。,,,6,"sour, acid"
