word,reading,example,,,level,meaning
ご法度,ごはっと,家族間での殺しはごはっとだけどお前が「お願い」するそれは… 家族じゃないからね。,,,7,"contraband, taboo, strictly forbidden"
望む,のぞむ,彼は私との結婚をのぞんでいます。,,,7,to desire
牧場,ぼくじょう,彼はぼくじょうで馬に乗った。,,,7,farm (livestock)
牧者,ぼくしゃ,「ぼくしゃども、起きしこと見るや、逃げ行きて町にも村にも告げたり……」,,,7,"herdsman, ranch hand"
末,すえ,長い話合いのすえ、やっと同意に至った。,,,7,"end, close"
月末,げつまつ,げつまつまでに申込書を送ってください。,,,7,end of the month
満ちる,みちる,月がみちてきましたね。,,,7,to be full
満足,まんぞく,私は作品の出来上がりにまんぞくしています。,,,7,"satisfaction, contentment"
満月,まんげつ,今日はまんげつですね。,,,7,full moon
未だ,いまだ,五十年前のことがいまだに続いているなんて,,,7,"as yet, hitherto"
未来,みらい,みらいは誰にも分からない。,,,7,the future
未満,みまん,10 円みまんは四捨五入してください,,,7,"less than, insufficient"
山脈,さんみゃく,列車の窓から雄大なさんみゃくが見えたんだよ。,,,7,mountain range
文脈,ぶんみゃく,「私は、私が今此処でありえる世界のぶんみゃくでしか……私の答えは……その答えを知りえるプロセスからでしか語る事が出来ません」,,,7,context
民,たみ,日本人よ！ブリタニアに虐げられた全てのたみよ！ 私は待っていた！,,,7,"nation, people"
無くす,なくす,今日、鍵をなくしました。,,,7,to lose something
有無,うむ,ここに配偶者のうむを記入してください,,,7,"existence or nonexistence, presence or absence"
無礼,ぶれい,「ごぶれいをお許しください、聖餐杯猊下。ヴァレリア・トリファ首領代行。　 あなたを此処へお呼びしたのは、この私の意向です。　自己紹介は必要ですか？」,,,7,"impolite, rude"
約,やく,やく5秒で 谷底へ激突,,,7,"approximately, about"
勇ましい,いさましい,臆病者は前線で酷使される  ここは少しでもいさましいことを…,,,7,"brave, valiant, gallant"
勇気,ゆうき,彼はゆうきがあるね。,,,7,"courage, bravery, valour, valor, nerve, boldness"
要,かなめ,学ばないとな　実戦のかなめは人間か,,,7,pivot vital point
要る,いる,予約はいりません。,,,7,"to be needed, to be wanted"
養う,やしなう,私は3人の子供をやしなっています。,,,7,"to support, to maintain"
浴びる,あびる,私は朝、シャワーをあびます。,,,7,"to take (e.g. shower), to bask in"
入浴,にゅうよく,私は毎日寝る前ににゅうよくします。,,,7,"bathing to bathe, to take a bath"
利く,きく,彼女は気がきいている。,,,7,"to be effective, to show effect"
大陸,たいりく,ユーラシアは世界で最も大きいたいりくです。,,,7,continent
料理,りょうり,図書館でりょうりの本を借りた。,,,7,"cooking, cookery, cuisine"
良い,よい,彼女はいい友達です。,,,7,"good, excellent"
良心,りょうしん,私はりょうしんに従って行動します。,,,7,conscience
大量,たいりょう,災害に備えてたいりょうの水を買い込んだ。,,,7,"large quantity, massive"
重量,じゅうりょう,この荷物はかなりのじゅうりょうですね。,,,7,weight
車輪,しゃりん,このトラックのしゃりんは頑丈そうですね。,,,7,(car) wheel
指輪,ゆびわ,これは母が大切にしていたゆびわです。,,,7,(finger) ring
類,たぐい,「やはり女子というのは占いのたぐいに弱い……という事かな……」,,,7,"kind, sort, type"
鳥類,ちょうるい,そのほかにちょうるいには気嚢と呼ばれる  空気をためた袋が胸と腹に５～６か所ある,,,7,birds
指令,しれい,しかしあなた方は答えを知っていたんでしょう？  ジョン･ポールの暗殺しれいを私が最初に受け取った作戦の前から,,,7,"orders, instructions, directive, command"
命令,めいれい,彼女はめいれいに従わなかった。,,,7,"order, command"
例え,たとえ,たとえを上げると話が分かり易くなる。,,,7,example
例外,れいがい,れいがいは認めません。,,,7,exception
冷たい,つめたい,つめたい飲み物をください。,,,7,"cold (to the touch), chilly"
冷える,ひえる,クーラーで体がひえた。,,,7,"to grow cold (from room temperature, e.g. in refrigerator), to get chilly"
冷める,さめる,彼への気持ちがさめた。,,,7,to become cool
学歴,がくれき,その職は大卒のがくれきが必要だ。,,,7,academic background
連れる,つれる,親が君を一度つれて来いって言うんだ。,,,7,"to lead, to take (a person)"
連なる,つらなる,音の高低とリズムがあって、それがつらなるものらしい。,,,7,"to extend, to stretch out to have a connection, to be related"
連想,れんそう,その姿を見てすぐにビスケをれんそうした キルアだったが全く異質なものだと直感した,,,7,"association (of ideas), being reminded (of something)"
労役,ろうえき,「ろうえきに耐えそうな男、若い女、それと子供は、捕えて足の腱を切っておけ。　いい売り物になる」,,,7,"work, labor, labour, toil"
労る,いたわる,それは それはお気の毒です しかし  いたわっていただく必要はありません,,,7,"to pity, to sympathize with"
労う,ねぎらう,可愛いですよね  書店さんでも人気みたいですよ  じゃ　たまにはろうをねぎらってやるか,,,7,"to thank for, to reward for"
老ける,ふける,しばらく見ないうちに随分ふけ込んだんじゃねぇの,,,7,"to age, to grow old"
老い,おい,自分のおいていく肉体がはっきり分かる,,,7,"old age, old person, the old, the aged"
老人,ろうじん,奴らが下水の汚泥とすれば  マル･アデッタで死んだあのろうじんはまさに山の清水であった,,,7,"the aged, old person"
記録,きろく,マラソンで世界きろくが出た。,,,7,"record, minutes, document"
録音,ろくおん,彼女はその会話をテープにろくおんした。,,,7,(audio) recording
昨夜,ゆうべ,ゆうべ恐ろしい夢を見た。,,,7,last night
昨日,きのう,きのう、新しい服を買った。,,,7,yesterday
土産,みやげ,父はおみやげにお菓子を買ってきた。,,,7,"present, souvenir"
博打,ばくち,ばくちを避け 戦いの駒を一手一手動かす それが真の戦闘だ,,,7,gambling
浴衣,ゆかた,みんなお揃いでゆかたですね  うんうん,,,7,yukata (light cotton kimono worn in the summer or used as a bathrobe)
人参,にんじん,スーパーマーケットでにんじんを買った。,,,7,carrot
博士,はかせ,はかせはその道の権威です。,,,7,"doctorate, PhD, Dr"
松明,たいまつ,夜帰る時は下でたいまつを灯すからそれを見たらすぐ迎えにくるように  なあ 俺の役目ってそれだけかよ,,,7,"torch (made of pine, bamboo, reed, etc.), flambeau, torchlight"
仲人,なこうど,あの夫婦は私たちのなこうどです。,,,7,"matchmaker go-between, intermediary"
灯火,ともしび,解放戦線は分裂し 日本のともしびは消え去りました,,,7,"light, lamp, torch"
梅雨,つゆ,つゆは6月頃です。,,,7,rainy season
給料,きゅうりょう,来年からきゅうりょうが上がります。,,,7,"salary, wages"
日課,にっか,私は早朝のジョギングをにっかにしています。,,,7,"daily lesson, daily work, daily routine"
未定,みてい,この件の担当者はみていです。,,,7,undecided
福引,ふくびき,「コレは言わば、夢を叶えるふくびき券」,,,7,"lottery, drawing"
商店街,しょうてんがい,お… お願いよ～！ もうしょうてんがいのバイトはイヤなのよ コロッケが売れ残ると店長が怒るの 頑張るから！ 今回は私 全力で頑張るからあー！,,,7,"shopping district, shopping street"
